id,addr,pow_earn,referee_pos_earn,pos_earn,additional,earn_num,balance_eth,stake_num,total
375,0x0bec491b1426375ad7692f3703ec4a8b497f5b0d,1.03316246,0,7.53891867,0,8.57208113,0.9608381162285428,12000.0,12009.532919245274
376,0xe49230b4b2367fface1efb27b2936a17a22f505e,243.74201615,0,109.82170865,0,353.5637248,1099.714254503955,600.0,2053.277979306524
377,0x37e07a6f19ae7dd219d6da252c6aad5b60fe4e2d,365.70278111,0,0,0,365.70278111,428.4391345727199,0.0,794.14191567782
378,0xb50076500ed64693a46541c9b2ed8103b8df4beb,6.64057248,0,7.27175128,0,13.91232376,0.6127198372654132,1800.0,1814.5250435973305
379,0x0496f7d82780fb693f4fe969d0e0400cde348540,2.06201479,0,10.53337169,0,12.59538648,0.357987644421178,8400.0,8412.953374127213
380,0x9c2221bcdae1970ffb6f18ee84656481450a0c55,19.88572988,8.33614018,7.26499035,0,35.48686041,0.9092557074620684,600.0,636.3961161184975
381,0x09b82c82a67352d84180a1869e90548e5cc59d8d,1.02463729,0,7.47670649,0,8.50134378,0.5573561510109134,12000.0,12009.058699930776
382,0x027f5625fa36bcd80cbe097cb467246b3ff0566b,6.64114294,0,4.84825082,0,11.48939376,0.8001418591987345,1200.0,1212.2895356173951
383,0x4bdb4ce240d1a1a5fa4ad37d58bed9b86f89bccb,12.27995401,0,26.90377944,0,39.18373345,118.36980450174408,3600.0,3757.5535379564253
384,0xad554866483b81b1b0c995d302ffcf4466a43092,1.0233696,0,8.21420118,0,9.23757078,0.02175521699525279,13200.0,13209.259325993184
385,0x8ceb9427d362dfb5e501cf42be5768e5a92177b4,6.64184017,0,4.84876004,0,11.4906002,0.36046936750014597,1200.0,1211.851069570276
386,0x4de6f93d29498feb93d13084ee1a247eeeee6ac9,6.26727124,0,20.58841283,0,26.85568407,0.9946757572281449,5400.0,5427.850359826897
387,0x354edf84f39ed9a5de69fb6c4e9432562457d739,181.61468394,0,381.49271706,0,563.10740101,7.046834262254321,3000.0,3570.1542352692168
388,0x7c777a788ea8ee6b59ba61eaa809a420a9b581c4,4.84863776,192.11684384,3.53920408,0,200.50468568,0.29115355191975795,1200.0,1400.7958392277574
389,0xce3832e9dd7d09916d9d95e2e6ddeb6bc2764417,6.26229558,0,36.57255246,0,42.83484804,0.49104671037105,9600.0,9643.325894746455
390,0x649005ae39e7877f35360ae0da953c63d32ca20c,181.61721996,0,534.10581281,0,715.72303277,172.8915068881877,4200.0,5088.614539657082
391,0x2bf3234fca81e84abb97f857a842aec2a5fe0181,149.47494605,0,55.63357673,0,205.10852278,0.28945679656843537,600.0,805.3979795761007
392,0x0f725bc9028ba5db8c6983e34859f6b14296f1d3,243.61773902,0,109.75222592,0,353.36996494,1099.3517669509959,600.0,2052.7217318865696
393,0xcf9a0a9201a904164934ce54cb6790fe57c77e29,1.02115115,0,7.8238299,0,8.84498105,0.7924477798538175,12600.0,12609.637428834612
394,0xa2177101ad68a2b035451776a57c145cef960107,4.91956468,0,57.45598234,0,62.37554702,0.7106761740151374,19200.0,19263.086223198217
395,0x0a91c04fd8b783282055fc8547fbf2df2df8d390,243.59973152,0,109.74215919,0,353.34189071,1098.8843297347203,600.0,2052.2262204436015
396,0xce7ffd79a2ee39e65d08358f9d97fbe65f8a23b8,1.01969332,0,8.18469086,0,9.20438418,0.245979876355573,13200.0,13209.450364058717
397,0x43ff703efd78aeae593e8c97674af773c8df553b,12.28065113,0,17.93740472,0,30.21805585,466.81816800156594,2400.0,2897.036223853073
398,0xf61738fc975e03fffdce7cf496c97f5d326e4d55,243.59212271,0,109.73790576,0,353.33002847,1098.9535922913901,600.0,2052.283620760466
399,0xa6a6ad6241fe157cdd59e323ade23fcb57b06666,4.91731454,0,17.94677859,0,22.86409314,0.664336174409956,6000.0,6023.528429310199
400,0xf1d97b2110a2387146d89099be2a1a79a1abc52f,365.70278111,0,0,0,365.70278111,467.85130786171993,0.0,833.5540889668199
401,0xaac5eb9bb17ba11ad077cbac6b9f64b1257020f8,29.620417,621.23418284,21.65930654,0,672.51390638,8,1200.0,1880.513906384796
402,0x26c0ea0824ddea0816bf4e1e825ed72806633d07,1.01798194,0,7.42813937,0,8.44612131,0.7581321074035086,12000.0,12009.204253421189
403,0xba02a341c3228ccce86f8180d5820ee7bbbfe554,121.78591628,0,0,0,121.78591628,434.97281070195027,0.0,556.7587269867503
404,0x3349869d4b467cf03f215add712ece159f83a556,8.97352304,0,16.37982654,0,25.35334958,0.8297593886492599,3000.0,3026.1831089704906
405,0x4ea03e801f5c82a36da4093567f0cfdfd4628873,121.78236551,0,0,0,121.78236551,434.9741007089633,0.0,556.7564662185633
406,0x21216b45df6ca0dae5fed2028b5e1b5f54fc77e4,6.25861929,0,36.55107373,0,42.80969302,0.29746127176799997,9600.0,9643.107154289868
407,0x5535483877bbe4a081573c2f5d6c2d1f3195f359,16.21779816,0,77.00501254,0,93.2228107,6.184655079642244,7800.0,7899.407465777658
408,0xb642bd6a5af0c40b8c9397834e3e54627559c6b3,121.79225695,0,0,0,121.79225695,434.96292793481126,0.0,556.7551848896112
409,0xc4fd514c6ea9d5813929db8e72c58614dea57d69,3.60469115,86.41538956,1.31546896,0,91.33554967,0.31631314082314843,600.0,691.6518628077243
410,0xfbcee5761022089df59fc57e4cd96c9551141eac,8.97399842,0,16.38069472,0,25.35469314,0.3878770247135316,3000.0,3025.742570166842
411,0x7931ce008c99c24970e33a73c1f6f7f0bee404e8,2.06619815,0,10.55474529,0,12.62094344,0.8631100598941026,8400.0,8413.48405350236
412,0xacfe27570338fd5b8dc50c0c63a60987369d2a69,6.25665438,0,50.24194135,0,56.49859574,0.9976436267280098,13200.0,13257.496239363685
413,0x65599e05ea782494d57ce3dcb4a6bb79654422bf,149.47440729,0,55.63336705,0,205.10777434,0.5233390871978574,600.0,805.6311134252576
414,0xd820b2bfe847ef76d0609b63cf64e86946b7af1e,9.29450063,0,115.36894259,0,124.66344322,2497.425094061336,20400.0,23022.088537276963
415,0x180baee530d7b1aff9ad2db1249762cee0195627,139.44110042,159.27393932,465.73874617,0,764.45378591,391.76748562930226,5400.0,6556.221271541709
416,0xeeb8ad488556b3decbb61bc106df16aadf5785c8,2.06470862,0,10.54713499,0,12.61184362,0.3972514782086808,8400.0,8413.009095094123
417,0x97dbc3243ed5818ff0f9cbaab5168141682c0f5e,8.97441042,0,16.38144714,0,25.35585756,0.07533810916368736,3000.0,3025.431195670208
418,0xe2c07783bcd3daa1f42b5e7d234ef352f6effe90,6.22908225,0,15.91559515,0,22.14467741,0.6893672389724524,4200.0,4222.834044646086
419,0x2b791aa5244e285c74acb394e60fad70756cfe1e,166.4715618,60.65296067,440.05307979,0,667.17760227,70.69673006920424,4200.0,4937.874332342677
420,0x50cfe26aa9c66926def29b6c968edb0419dc783d,8.97482241,0,16.38219957,0,25.35702198,0.4053613680513698,3000.0,3025.7623833480116
421,0xab09a46a17c34fdc3a7bc5139e5de2fedfcbd69a,6.25430917,0,11.41434118,0,17.66865034,0.6062431451187664,3000.0,3018.274893487173
422,0x9abfc6623e025b4caf8e9254bb28df42e05bd0f1,144.28103423,3.60702586,238.21517212,0,386.10323221,536.8702553093674,5400.0,6322.973487520694
423,0x874893876ebe14c2271bc1ff2b9780c150b6a9e7,169.5292046,0,393.02350112,0,562.55270571,22.28098246366797,3600.0,4184.8336881777905
424,0xde2ef3237835ebc78f395a566623643ff66a8691,243.45998315,0,109.6640443,0,353.12402745,1099.2033247578279,600.0,2052.3273522083955
425,0x02468a358887e94637475d74f108f776d259c237,1.03157786,0,2.63457427,0,3.66615213,0.6437510788367599,4200.0,4204.309903207587
426,0x05627e39709b6eba16a648b434d403f1381b6279,1.02948618,0,2.62923189,0,3.65871807,0.19328783699980553,4200.0,4203.852005903403
427,0x47c9fc8a95b3fc185f569213065a24d9d56d85ce,88.43824514,396.98055994,162.47766947,0,647.89647455,1010,3000.0,4657.896474554318
428,0x12c2cdacadc384ad8c3bf013d0aa9f31a38c9953,243.46378755,0,109.66617072,0,353.12995827,1099.7008802053404,600.0,2052.830838476047
429,0x18f4f18179f6b2145e1328572923ee2f6483107b,149.47386852,0,55.63315738,0,205.1070259,0.9560917085850945,600.0,806.0631176051722
430,0x6012708e3b4a4e11a1abcfcd162ff0a5e53f943e,16.21890721,0,71.08641609,0,87.3053233,5.961221602101545,7200.0,7293.266544902363
431,0x0ac731c2146db9902bde3da99a90514bf8aa1ac7,8.9752661,0,16.38300987,0,25.35827597,0.7506473181595665,3000.0,3026.1089232877216
432,0x10db1a7ffd0bdc50827cf6cad62218527f4c9854,4.91836038,0,17.95059724,0,22.86895763,0.8233208844975556,6000.0,6023.692278512563
433,0x83153aceffa0195e325e8e6323c4077b86d8c5db,365.70278111,36.57027811,0,0,402.27305922,471.28307303199193,0.0,873.5561322476019
434,0xf3b07aa6b01a12f6e5b982d771136d818d2c32a2,243.46581657,0,109.66730481,0,353.13312137,1099.0123718268183,600.0,2052.145493201599
435,0x4e1a4a6415f7091d1c10db6e8a51e0174ebd81f5,149.47332976,0,55.6329477,0,205.10627746,0.7036561198616068,600.0,805.8099335749762
436,0xad90858b2282f4a1269e62852bad60ce6db6ca7d,2.06860675,0,9.81226193,0,11.88086868,0.37550665260456195,7800.0,7812.256375329329
437,0x679a5b6cc953e64edcd69f67a13d3e6a1acabae8,149.47269591,0,55.63270102,0,205.10539694,0.9813183017021405,600.0,806.0867152374371
438,0x77a5b8efb2688643a1be476031f2a5379ec61c14,2.0696209,0,11.32236115,0,13.39198205,10.460840565557085,9000.0,9023.852822615141
439,0x5b8c77437b2a2c3d0d2a5069e6a7bb7c11c10b2b,14.55624289,0,5.31604866,0,19.87229155,0.0381574556915008,600.0,619.9104490042614
440,0x7a89319b99f35cf0f02454acdea74f8f2870ee63,5.00782718,0,18.27647883,0,23.28430601,11.435911684779173,6000.0,6034.720217693044
441,0xb06eae7b794bdd117fa8f0f7fba5eeacb03c05bb,199.76629388,189.34336041,607.33840259,0,996.44805688,4.313773780776972,4200.0,5200.761830660437
442,0x1b4bc02429c76ebb5504fe009448abcb9777faec,145.00971932,0,53.89669861,0,198.90641792,6.719514962952482,600.0,805.6259328845046
443,0x030262af901945a288c203781f662e191d7881fc,6.64231555,0,4.84910723,0,11.49142278,0.7858398724541796,1200.0,1212.2772626510796
444,0x7bff9e34608424716f52800c2bd80d245eaec4ad,14.55526059,0,5.31568958,0,19.87095017,0.7251322094039302,600.0,620.5960823764248
445,0x28aa191e2a451964530f8564a3b44b338effba02,6.642886,0,4.84952386,0,11.49240987,0.6468216719511451,1200.0,1212.139231541596
446,0x7ffc27f3ae33cf5ccfac134c9c5801d0bc22941e,164.3151557,0,798.95876372,0,963.27391942,0.9428917641084378,7800.0,8764.216811179147
447,0x83bad4097ede9c7e868dcf1261ff00571823d565,4.28210978,4.3351446,1.56277345,0,10.18002783,72.16864091242493,600.0,682.3486687422162
448,0x2e2bd0d8779b663f29abbbfb370da42a0677d7c6,137.12184085,0,50.85861877,0,187.98045963,0.7410005493579622,600.0,788.7214601783146
449,0x097f957037b711ee35e501498dfaa63d8a7e5e08,6.64358323,0,7.27504962,0,13.91863286,0.4436115902938568,1800.0,1814.3622444461805
450,0x66dc3613ac2cf36e519bf36d67d4df0356a82c9e,4.91617363,0,17.94261279,0,22.85878642,0.5729483149959672,6000.0,6023.4317347319375
451,0x18ca041962076064584685e0ce5e25d429d527a7,137.12256977,0,50.85889845,0,187.98146822,0.14745892603594635,600.0,788.1289271454067
452,0xc9c829b63ad1d3aa8bd5e176cda9e54b25ba4e42,8.97624856,0,49.15168044,0,58.127929,0.3062793953128931,9000.0,9058.43420839673
453,0x91556c0490d8e527fa035aa5b104a6597272516d,4.28264855,0,1.56297014,0,5.84561869,47.49077856700197,600.0,653.3363972546476
454,0x645b349d5cd1a50466ff5969646c0208ad0e67d2,137.12358392,0,50.85928756,0,187.98287148,0.8535964342345662,600.0,788.8364679098338
455,0x603d3887d4a7946200eab023ef4ed3478343f6ae,1.02720435,0,1.12431593,0,2.15152027,0.9001821717536939,1800.0,1803.0517024462415
456,0x7af38000a217f2c1c82925f3788324cdddfcffb3,4.91531794,0,17.93948844,0,22.85480638,0.1370496522293028,6000.0,6022.991856030036
457,0x34382ea99f5131f423e7eb0130bb9e02929c35fc,88.43767474,0,194.97193503,0,283.40960977,10,3600.0,3893.40960976885
458,0x21d36fe38f0a56556f05e30650e2c65ae4597ebd,9.25745256,16.04611358,0,0,25.30356614,1513.2913160776163,0.0,1538.5948822193463
459,0x3d024d0406c3fc7f4a093accbe2d41a4a1c4aacb,8.97681902,0,49.15753775,0,58.13435677,0.8727917081809702,9000.0,9059.007148473484
460,0x47994bd2b7c2983591071d604ac592f3bc5723e3,4.92206836,0,105.61829496,0,110.54036332,294.301086886188,35400.0,35804.84145020322
461,0xb22ab8f0a5211a19803618329772f905d3b5baa1,243.56194112,0,109.72103446,0,353.28297558,1099.212615623227,600.0,2052.4955912068253
462,0xc8757acad399767a79632f2d57831ec7af51b169,30.05399433,0,10.98857279,0,41.04256712,0.9605851302063306,600.0,642.0031522455005
463,0xd465afa31ba99dd399c51379ca83f482a3ceeadb,365.70278111,0,0,0,365.70278111,515.6323892357699,0.0,881.3351703408698
464,0xfe71971f9548816015005e4c40517e5c766b08d6,4.91398687,0,19.72809117,0,24.64207804,0.8117189764488706,6600.0,6625.45379701551
465,0x751d4cdf87d675d0b43c36dfdc93b50a74c5bc50,4.91265581,0,55.58228151,0,60.49493731,0.4388203624188416,18600.0,18660.933757676372
466,0xeb7a943fa6725ee88485c9b3de51635d77c9abb7,164.31429979,0,798.95438048,0,963.26868027,0.955622605224327,7800.0,8764.224302876875
467,0x6ac541883a3d619895c7fd73deb872eaa8991ce0,137.12412269,0,50.85949427,0,187.98361696,0.8001265086632252,600.0,788.7837434641337
468,0x143849d38769eb327bc4623c7286e8d0ce19a377,88.43704096,0,194.97052576,0,283.40756672,10,3600.0,3893.407566724796
469,0x97e7dde3d7842cade56cde525ccd6cb01155ce2b,6.6440903,0,31.52762226,0,38.17171256,0.2863247084712424,7800.0,7838.458037268738
470,0xa3a83eff5bbd6d0e791d2530211848bb24d12b1a,4.91135643,0,19.71752623,0,24.62888265,0.6154360672304264,6600.0,6625.24431872209
471,0xd803c9c87c41943fdd4166139c372b1b029c37f5,137.12478822,0,50.85974962,0,187.98453784,0.030724619741048818,600.0,788.0152624621115
472,0xcbbb1f2affbb7360b2f6fd45567a12acd4734545,6.64576999,0,4.85163018,0,11.49740016,0.2427587464290382,1200.0,1211.7401589095618
473,0x07fc12f2d130a26a912ce0db3afe5f4bcbf8c9c5,80.89539965,0,415.84001171,0,496.73541137,21.982781623435915,8400.0,8918.718192989178
474,0xbad4f2d10aebeebc8f43f99fb4b6b39e15f6a70d,99.58870813,0,732.63630075,0,832.22500888,0.2272689972728902,12000.0,12832.452277873828
475,0xce01dcbee780dc56bfd0ededabbb6a03d6d0d913,137.12577067,0,50.86012657,0,187.98589725,0.19202486713311412,600.0,788.1779221139749
476,0x50bce89a4716e9e72cb7de0f626cc473ba527752,88.43656563,0,194.96946881,0,283.40603444,10,3600.0,3893.406034441756
477,0x59e771e0fcce00e4fb4bbe6145ed0fbb43fd44f7,8.97723101,0,49.15979501,0,58.13702603,0.6381704601725946,9000.0,9058.775196487622
478,0xd4f9162fb3425460ba06715d33b29b04b40d2e3a,190.78683659,177.40483912,82.4055509,0,450.59722661,0.6907043516938606,600.0,1051.28793096634
479,0x3deb204a449a5bf9663b08fc9dda7bad62d46fb8,6.64488261,0,7.27647312,0,13.92135573,0.9739746312030042,1800.0,1814.8953303600233
480,0x5a027343f77fca669165d912e924ae40d70d3e64,14.55481697,0,5.31552742,0,19.87034438,0.9386191603446807,600.0,620.8089635421499
481,0x021d29d8bdc656da3a70b2d2e9ab6721ce05317e,99.58921518,0,732.64006899,0,832.22928416,0.6898007258979422,12000.0,12832.91908488934
482,0xc32afcf28110cce65a7763604bf3dfb923667c0a,164.31300009,0,798.94772445,0,963.26072454,0.938216701992043,7800.0,8764.198941237391
483,0xcd1e4d9e54bb17b0ba138f7d8f248eeec2754a4d,88.43605861,0,194.9683414,0,283.40440001,10,3600.0,3893.4044000065132
484,0xe4f98f56ecdca0b9ce012b9dd64f5253df6fb5ac,14.55405647,0,5.31524942,0,19.86930589,0.5836550792304224,600.0,620.4529609720944
485,0x0fdeeb2c7c674c23033e07cc1147502298a868bc,137.12649959,0,50.86040624,0,187.98690584,0.039751396402003585,600.0,788.0266572336579
486,0x5dcbd7df10249843f3cd4361efd66ddac8095cfe,99.58969053,0,732.64360171,0,832.23329224,0.07044077842096033,12000.0,12832.303733023316
487,0xf18111d4172c47fc791edc92563a32a8f977aa05,2.05875051,0,9.76550139,0,11.8242519,0.09071446276289583,7800.0,7811.914966358076
488,0x96aedf3e889b4a4d044c8d8581b88670de6bbe74,14.5532326,0,5.31494826,0,19.86818086,0.4710677817786016,600.0,620.3392486449563
489,0x052a7db60f118aba5dc72cdb6b4eb9145d7fcd91,365.70278111,0,0,0,365.70278111,428.4391345727199,0.0,794.14191567782
490,0xf1d26e42a22eae9c494d312428e354fdadc66527,6.64418538,0,4.85047286,0,11.49465824,0.932585325905187,1200.0,1212.427243569539
491,0x82d42e664a3ff32bcbdd0e93365a800eb0ee4bbd,81.87718515,0,751.63825538,0,833.51544053,11.811461297293459,15000.0,15845.32690182511
492,0x5f1622a52957487623f88d3b9cb3dcb35c7872c6,137.12738697,0,50.86074671,0,187.98813369,0.6396350954255434,600.0,788.6277687818814
493,0x125aa622006d39c15f499d902b42395bc67ca0fb,6.64301277,0,31.52250693,0,38.1655197,0.037406879058563755,7800.0,7838.20292657784
494,0x6c7f02a355423ab953d06bf57074b99ab4521969,14.55228198,0,5.31460077,0,19.86688275,0.5510210732511311,600.0,620.4179038252524
495,0xa8b838d3c8c4a0f48f694c7120a02776eaf1a5d1,137.13023926,0,50.86184108,0,187.99208034,0.34490087454470575,600.0,788.336981219143
496,0x2409b6551596a9286b3485637b22ca906fa46e69,14.55139474,0,5.31427644,0,19.86567118,0.6883270454492826,600.0,620.5539982270193
497,0x3c80b3e3e4444a98b4e19be17385aed43e2c9335,2.73746852,27.96468895,32.95140307,0,63.65356053,0.8394206217341459,19800.0,19864.49298115534
498,0x39e8420d1fb27f54d1010530591e3d250a2fe54e,99.59019758,0,732.64736995,0,832.23756753,0.223499868968317,12000.0,12832.461067400749
499,0xf55144cec67980988eac597eeebe12cecac67232,164.31214418,0,798.94334121,0,963.25548539,0.42734071425534104,7800.0,8763.68282610627
500,0x53a81f1ca5982a8e84e9e555acbb87c375d475de,137.13106326,0,50.86215723,0,187.99322049,0.6019194082412592,600.0,788.5951398985252
501,0x250803abd2be809900a2187ba48d5ad2d8e41bd0,14.55063424,0,5.31399845,0,19.86463269,0.1563543028460058,600.0,620.0209869954748
502,0x2b09171eb3e3f8db8e9537af1ccd52ec1b823db5,2.7367713,0,41.92790924,0,44.66468054,10.452492280188483,25200.0,25255.1171728171
503,0xbdfbc244614bb11d76fcf119e528f8540c5779df,88.43561496,0,194.96735491,0,283.40296988,3.999979,3600.0,3887.402948875676
504,0x5d0e5336b0c948290acf98039df57d041a8ae360,14.54461365,0,5.31179767,0,19.85641132,0.47247064611530615,600.0,620.3288819679599
505,0x5e133a5976d33e1b7d71b6372956513ce3625b5a,2.73629591,0,26.94422179,0,29.68051771,98.40963305654334,16200.0,16328.09015076504
506,0xd53ced1cfa043af7a8981d09e408c9bebf192490,88.4349495,0,194.96587518,0,283.40082468,10,3600.0,3893.4008246794197
507,0xf90a5ef8faa4fc1e3d296e6c3d3a64bcc70f31e8,99.5907997,0,732.65184473,0,832.24264443,0.9972438189010178,12000.0,12833.239888253856
508,0x4fd27293d6e1f874bd52d22c80b91334f4a84f86,137.13255278,0,50.86272874,0,187.99528152,39.007780381453486,600.0,827.003061904323
509,0xfce1f788d71f434611f5354a3cfd2a829cef0f8b,43.15884761,0,157.96381378,0,201.12266139,0.34022569867380964,6000.0,6201.462887092261
510,0xef1508333672dbb3cbc7dcca5e5ebc5acde77e14,88.43453754,0,194.96495916,0,283.3994967,101.56966334751148,3600.0,3984.9691600482965
511,0xcfe1bd59824b927ad64d2e1a2b5bf7877040cffb,2.73582053,0,26.95412436,0,29.68994489,0.09800914241742119,16200.0,16229.787954034924
512,0x06effd58d522811aa7b55a564118570f2f02d9bb,14.54832107,0,0,0,14.54832107,0.8702851093554693,0.0,15.41860617785547
513,0x7961ff36ddae3fd087025ebbd9faf55dfc98484e,99.59137013,0,732.656084,0,832.24745413,0.2655824427517648,12000.0,12832.513036575454
514,0xd165dbe50210829fe0ce03f116f2ddcd0feb25f5,164.51664217,0,61.53775059,0,226.05439276,0.9774344989877336,600.0,827.0318272585613
515,0x879cbbf7f66b69592b817727f1d36fff41f0b2d7,14.54790913,0,0,0,14.54790913,0.7019455563057098,0.0,15.249854689905709
516,0xec2c7b79194e61f735265a8a7da12404a54a87da,164.51724447,0,61.53798791,0,226.05523239,0.13651079241449282,600.0,826.1917431819837
517,0x96b4f52d30e508fb9cceba6aa1643167e9b5a38a,2.73471131,0,12.92952094,0,15.66423225,61.340570892227845,7800.0,7877.004803140597
518,0x6c4d3c4430b346846e63535355cbf69cb1448f09,164.31147848,0,798.93993203,0,963.2514105,0.1918951793067058,7800.0,8763.44330568202
519,0x04316fa4641d65dddc03094b53b7eb0dfeee402f,20.6114958,0,128.01977228,0,148.63126808,0.18399140712225076,10200.0,10348.815259488558
520,0xe284c9b718430cbaecf452a2997ebcd65bb0cf1a,121.77925858,0,0,0,121.77925858,435.1086501469246,0.0,556.8879087282246
521,0xfb0112412da539041c9cb543e71d4a4bf500797d,99.59197225,0,732.66055879,0,832.25253104,0.9620723769116082,12000.0,12833.214603412789
522,0xf7c3b19fb783953497cc724c7e5a791347daa9e8,14.54740214,0,5.31281698,0,19.86021911,0.17749295720941638,600.0,620.0377120718383
523,0x7231763a63dd0a39db62743f5aaaf7c889af8f39,43.15824555,0,157.96160263,0,201.11984819,0.5897238589855481,6000.0,6201.709572048252
524,0xcd29769c20fe88449839db6dcb1d2359e35b643a,2.73423593,0,9.97722474,0,12.71146067,0.46085283695007423,6000.0,6013.172313509346
525,0x9e80a4f602ad400fcecb502f604ec9121eb7774a,161.68055622,0,301.95006167,0,463.63061789,4023.3941641468487,3000.0,7487.0247820362965
526,0xf331bafe483881a6e5a2ada9bae4ddfca1d4e9c1,164.51797358,0,61.5382752,0,226.05624878,0.08707547500001275,600.0,826.1433242587746
527,0x015112e18147a0b579a2b9df4cf59f51908b6ec7,175.86062214,0,569.02543939,0,744.88606153,149.6189603400606,4800.0,5694.505021872448
528,0x9c47df796f381b5dee4f953ed80f25feb1b1d092,243.55293737,0,1426.30801977,0,1669.86095715,7143.711427513887,7800.0,16613.572384661235
529,0x56a614872dfa657a1ae9fcbe6e6c56e18f22aa2e,14.54641983,0,5.3124579,0,19.85887773,0.7063600368054552,600.0,620.5652377698854
530,0x5033b496a07d6a89145e1fd8a07ba02b4ef6a851,99.59254268,0,732.66479806,0,832.25734073,0.472833864630482,12000.0,12832.730174598253
531,0x6b3c2be4bcc3285463fb59b51e833b57d7435491,163.7755232,0,306.23021523,0,470.00573842,16.569221171110417,3000.0,3486.574959594997
532,0x9fdeec6ef7568d098179dc182664af3ec5d5507f,14.54556427,0,5.31214516,0,19.85770943,0.31064228822157264,600.0,620.1683517212426
533,0xf89d88b2027648982153ecedfc82c3232c4f68a0,2.73379224,0,7.98048412,0,10.71427636,0.028370835019173184,4800.0,4810.742647190915
534,0x852b764edbc10165abf12b547aa1c382f4551b19,121.77494693,0,0,0,121.77494693,435.0248671103369,0.0,556.7998140360369
535,0xeb401fef29b6c578276524676cb6cb87a0882336,99.59311311,0,732.66903732,0,832.26215043,0.8879749091136236,12000.0,12833.150125340482
536,0xe613b8fe1e82010419427b09163ee5cec213e43f,164.51857588,0,61.53851255,0,226.05708843,0.723695270598021,600.0,826.7807837046973
537,0xf11b57015ea6465d69b2cbc52acbb5e25265f3c2,14.54366304,0,5.31145018,0,19.85511321,0.12355488015468818,600.0,619.9786680908228
538,0x7b865828987ff35b50520a2bb3809ab134806fe2,731.40556221,0,489.09013147,0,1220.49569368,513.0294562172145,600.0,2333.52514990021
539,0x17fbca7123aa866ebb8878e73fb50b4c989d5ec8,164.31068597,0,798.93587347,0,963.24655944,0.6115844105611832,7800.0,8763.858143854584
540,0xa3fb45385c87922277c6e45f9d6ba61ecf547906,512.58540502,345.59621855,601.59802537,0,1459.77964894,0,1200.0,2659.7796489391976
541,0x9e00a2a62b13fd629122c92141cce037884f6a9b,121.73728335,0,0,0,121.73728335,434.5458027936699,0.0,556.28308613957
542,0x7d4888d1f4aa08700c0655555824c71354b67b05,164.51920989,0,61.53876239,0,226.05797228,0.5824379253045026,600.0,826.640410201851
543,0xfcaad15237220b362e5b7b40ec9c69dd5bbf5ff3,14.54271242,0,5.31110268,0,19.8538151,0.05428562956152544,600.0,619.9081007290532
544,0xe40a63e6aeb2f9d773f5e5115a548c315f8ef276,163.77507939,0,306.22934268,0,470.00442207,27.55762524648814,3000.0,3497.5620473165036
545,0x9d141171eddf9878e3be0a9ac57e87b28d66cbb5,43.15748506,0,157.95880961,0,201.11629467,0.30738221997464754,6000.0,6201.423676887995
546,0x9f2bda73ce4d3e0ccf4ed46dcf6bbd15dacb01e0,2.73331686,0,6.9817089,0,9.71502576,0.2607017352433092,4200.0,4209.975727496675
547,0x8b8f9a3617ed569e2ff630cdf9b03753846a09f6,99.59371523,0,732.67351211,0,832.26722733,0.9283913411688762,12000.0,12833.195618675712
548,0x0813fd8721fc674a5c595c15ea08d86cdc3f803e,121.73411301,0,0,0,121.73411301,435.14643023222726,0.0,556.8805432431272
549,0x30d0558f5923d395f27296dfee9d0808537a27ec,164.51990729,0,184.61711164,0,349.13701893,0.8620036719806344,1800.0,2149.999022598896
550,0xbbe0a25b482e764040dd7eceeb871c910b001c72,14.54188855,0,5.31080152,0,19.85269007,0.24268113420550425,600.0,620.0953712040109
551,0x448100ae04ba2f313a7e4894dcbad3ee907cdfba,281.31881627,0,626.59860629,0,907.91742255,401.02899182647894,7200.0,8508.946414381193
552,0x3748b2198b6ce976ff7eaaeb14a8d03bfc115151,164.520573,0,61.53929954,0,226.05987254,0.45035751694341297,600.0,826.5102300547513
553,0x586e3e673cc16a1aeff82e613c56ef987509f544,121.73531774,0,0,0,121.73531774,435.1442725652369,0.0,556.8795903034369
554,0x7a0d17e495a54490e0cc5f7cb7673765892afd68,14.54930337,0,5.31351196,0,19.86281534,0.83915412636904,600.0,620.7019694633508
555,0xc55ed8c666e0349fc1bff2cb84f789bca5ffdffb,163.77422349,0,306.2276599,0,470.00188339,46.56734077952081,3000.0,3516.5692241670713
556,0xd5f9b5a86c787dd33e015c1301869852ac7b8b14,2.73284148,0,5.98328075,0,8.71612222,0.6394062472553284,3600.0,3609.3555284708636
557,0x2697b3f67e027e350cb6262ed8c3da6de949bcd0,164.5213021,0,123.07917371,0,287.60047581,0.07017064589640777,1200.0,1487.6706464589406
558,0x51f1239d4ad9503c824914deafa2e3b35cc398ae,148.9223309,96.28647262,1163.78648774,0,1408.99529127,9.931225614377029,12600.0,14018.926516884598
559,0x36c7ead3016d47ed645a4c3bffd22ca5aa6fa361,14.52937206,0,5.30622621,0,19.83559827,0.18301863469019078,600.0,620.018616907339
560,0x8d8ff9138cd3b0fd66c045f20b6a91c66e5eb1f5,7.4749304,33.95347469,2.72863622,0,44.15704131,0.7034719713680478,600.0,644.8605132771139
561,0xd7bd6efddf610cc1a76cd0dfa5bb077c0191abc3,6.59341464,0,33.69375275,0,40.28716739,77.27893658948925,8400.0,8517.566103977471
